  64.3         .257E-03     .355E-02
  64.5         .237E-03     .330E-02
  64.6         .219E-03     .308E-02
  64.8         .204E-03     .289E-02
  65.0         .191E-03     .273E-02
  65.1         .181E-03     .261E-02
  65.2         .174E-03     .253E-02
  65.4         .169E-03     .247E-02
  65.5         .166E-03     .244E-02
  65.7         .164E-03     .244E-02
  65.8         .164E-03     .246E-02
  66.0         .165E-03     .250E-02
  66.1         .167E-03     .255E-02
  66.3         .170E-03     .261E-02
  66.5         .173E-03     .268E-02
  66.6         .175E-03     .274E-02
  66.8         .178E-03     .280E-02
  66.9         .180E-03     .285E-02
  67.0         .181E-03     .290E-02
  67.2         .182E-03     .293E-02
  67.3         .182E-03     .295E-02
  67.5         .181E-03     .296E-02
  67.6         .179E-03     .296E-02
  67.8         .177E-03     .295E-02
  68.0         .174E-03     .292E-02
  68.1         .170E-03     .288E-02
  68.2         .166E-03     .283E-02
  68.4         .161E-03     .277E-02
  68.5         .156E-03     .270E-02
  68.7         .150E-03     .262E-02
  68.8         .144E-03     .254E-02
  69.0         .138E-03     .245E-02
  69.1         .132E-03     .235E-02
  69.3         .126E-03     .226E-02
  69.5         .120E-03     .216E-02
  69.6         .113E-03     .207E-02
  69.8         .107E-03     .197E-02
  69.9         .102E-03     .188E-02
  70.0         .962E-04     .179E-02
  70.2         .910E-04     .171E-02
  70.3         .863E-04     .163E-02
  70.5         .821E-04     .157E-02
  70.6         .783E-04     .151E-02
  70.8         .752E-04     .146E-02
  71.0         .726E-04     .142E-02
  71.1         .707E-04     .139E-02
  71.2         .693E-04     .137E-02
  71.4         .686E-04     .137E-02
  71.5         .685E-04     .138E-02
  71.7         .689E-04     .139E-02
  71.8         .698E-04     .142E-02
  72.0         .711E-04     .146E-02
  72.1         .727E-04     .150E-02
  72.3         .745E-04     .155E-02
  72.5         .764E-04     .160E-02
  72.6         .784E-04     .165E-02
  72.8         .802E-04     .171E-02
  72.9         .818E-04     .175E-02
  73.0         .831E-04     .179E-02
  73.2         .839E-04     .182E-02
  73.3         .843E-04     .185E-02
  73.5         .842E-04     .185E-02
  73.6         .835E-04     .185E-02
  73.8         .822E-04     .184E-02
  74.0         .803E-04     .181E-02
  74.1         .779E-04     .176E-02
  74.2         .750E-04     .171E-02
  74.4         .716E-04     .165E-02
  74.5         .680E-04     .157E-02
  74.7         .641E-04     .149E-02
  74.8         .600E-04     .141E-02
  75.0         .560E-04     .132E-02
  75.1         .520E-04     .124E-02
  75.3         .481E-04     .115E-02
  75.5         .446E-04     .107E-02
  75.6         .413E-04     .100E-02
  75.8         .385E-04     .939E-03
  75.9         .360E-04     .886E-03
  76.0         .341E-04     .844E-03
  76.2         .326E-04     .812E-03
  76.3         .315E-04     .792E-03
  76.5         .309E-04     .781E-03
  76.6         .307E-04     .781E-03
  76.8         .308E-04     .788E-03
  77.0         .312E-04     .803E-03
  77.1         .317E-04     .823E-03
  77.2         .324E-04     .846E-03
  77.4         .331E-04     .870E-03
  77.5         .338E-04     .894E-03
  77.7         .344E-04     .916E-03
  77.8         .349E-04     .935E-03
  78.0         .352E-04     .949E-03
  78.1         .352E-04     .956E-03
  78.3         .351E-04     .958E-03
  78.5         .346E-04     .952E-03
  78.6         .340E-04     .939E-03
  78.8         .330E-04     .920E-03
  78.9         .319E-04     .894E-03
  79.0         .306E-04     .862E-03
  79.2         .291E-04     .826E-03
  79.3         .275E-04     .786E-03
  79.5         .259E-04     .744E-03
  79.6         .242E-04     .700E-03
  79.8         .225E-04     .656E-03
  80.0         .209E-04     .612E-03
  80.1         .194E-04     .571E-03
  80.2         .180E-04     .533E-03
  80.4         .167E-04     .498E-03
  80.5         .155E-04     .467E-03
  80.7         .146E-04     .440E-03
  80.8         .138E-04     .418E-03
  81.0         .131E-04     .401E-03
  81.1         .126E-04     .389E-03
  81.3         .123E-04     .380E-03
  81.5         .121E-04     .376E-03
  81.6         .119E-04     .374E-03
  81.8         .119E-04     .376E-03
  81.9         .120E-04     .379E-03
  82.0         .120E-04     .384E-03
  82.2         .122E-04     .390E-03
  82.3         .123E-04     .397E-03
  82.5         .124E-04     .403E-03
  82.6         .125E-04     .408E-03
  82.8         .126E-04     .413E-03
  83.0         .126E-04     .417E-03
  83.1         .126E-04     .419E-03
  83.2         .126E-04     .420E-03
  83.4         .125E-04     .420E-03
  83.5         .124E-04     .419E-03
  83.7         .122E-04     .417E-03
  83.8         .121E-04     .414E-03
  84.0         .119E-04     .411E-03
  84.1         .117E-04     .407E-03
  84.3         .116E-04     .404E-03
  84.5         .114E-04     .401E-03
  84.6         .113E-04     .398E-03
  84.8         .112E-04     .397E-03
  84.9         .111E-04     .396E-03
  85.0         .110E-04     .396E-03
  85.2         .110E-04     .396E-03
  85.3         .110E-04     .398E-03
  85.5         .110E-04     .400E-03
  85.6         .110E-04     .403E-03
  85.8         .110E-04     .405E-03
  86.0         .110E-04     .408E-03
  86.1         .110E-04     .410E-03
  86.2         .109E-04     .411E-03
  86.4         .109E-04     .411E-03
  86.5         .108E-04     .410E-03
  86.7         .107E-04     .407E-03
  86.8         .105E-04     .403E-03
  87.0         .103E-04     .396E-03
  87.1         .100E-04     .389E-03
  87.3         .972E-05     .379E-03
  87.5         .939E-05     .369E-03
  87.6         .903E-05     .356E-03
  87.8         .866E-05     .344E-03
  87.9         .827E-05     .330E-03
  88.0         .789E-05     .316E-03
  88.2         .751E-05     .303E-03
  88.3         .715E-05     .290E-03
  88.5         .682E-05     .278E-03
  88.6         .652E-05     .267E-03
  88.8         .627E-05     .258E-03
  89.0         .606E-05     .251E-03
  89.1         .591E-05     .246E-03
  89.2         .580E-05     .243E-03
  89.4         .574E-05     .242E-03
  89.5         .573E-05     .243E-03
  89.7         .576E-05     .245E-03
  89.8         .582E-05     .249E-03
  90.0         .591E-05     .254E-03
  90.1         .601E-05     .260E-03
  90.3         .612E-05     .266E-03
  90.5         .623E-05     .272E-03
  90.6         .632E-05     .277E-03
  90.8         .639E-05     .282E-03
  90.9         .643E-05     .285E-03
  91.0         .643E-05     .286E-03
  91.2         .639E-05     .286E-03
  91.3         .630E-05     .284E-03
  91.5         .617E-05     .279E-03
  91.6         .599E-05     .272E-03
  91.8         .577E-05     .264E-03
  92.0         .551E-05     .253E-03
  92.1         .521E-05     .241E-03
  92.2         .489E-05     .227E-03
  92.4         .456E-05     .213E-03
  92.5         .421E-05     .197E-03
  92.7         .386E-05     .182E-03
  92.8         .352E-05     .167E-03
  93.0         .320E-05     .152E-03
  93.1         .289E-05     .138E-03
  93.3         .262E-05     .126E-03
  93.5         .238E-05     .115E-03
  93.6         .218E-05     .106E-03
  93.8         .202E-05     .986E-04
  93.9         .190E-05     .932E-04
  94.0         .182E-05     .898E-04
  94.2         .178E-05     .883E-04
  94.3         .178E-05     .885E-04
  94.5         .181E-05     .903E-04
  94.6         .186E-05     .934E-04
  94.8         .194E-05     .977E-04
  95.0         .203E-05     .103E-03
  95.1         .212E-05     .108E-03
  95.2         .223E-05     .114E-03
  95.4         .233E-05     .120E-03
  95.5         .242E-05     .125E-03
  95.7         .250E-05     .130E-03
  95.8         .257E-05     .134E-03
  96.0         .262E-05     .137E-03
  96.1         .265E-05     .139E-03
  96.3         .265E-05     .140E-03
  96.5         .264E-05     .140E-03
  96.6         .260E-05     .139E-03
  96.8         .255E-05     .137E-03
  96.9         .247E-05     .133E-03
  97.0         .238E-05     .129E-03
  97.2         .228E-05     .124E-03
  97.3         .216E-05     .118E-03
  97.5         .204E-05     .112E-03
  97.6         .192E-05     .106E-03
  97.8         .179E-05     .994E-04
  98.0         .167E-05     .931E-04
  98.1         .155E-05     .869E-04
  98.2         .144E-05     .811E-04
  98.4         .134E-05     .757E-04
  98.5         .125E-05     .710E-04
  98.7         .117E-05     .669E-04
  98.8         .111E-05     .636E-04
  99.0         .106E-05     .610E-04
  99.1         .102E-05     .592E-04
  99.3         .100E-05     .581E-04
  99.5         .993E-06     .578E-04
  99.6         .995E-06     .582E-04
  99.8         .101E-05     .592E-04
  99.9         .103E-05     .608E-04
