  61.3         .296E-01     .158E-05
  61.5         .294E-01     .159E-05
  61.6         .291E-01     .160E-05
  61.8         .289E-01     .163E-05
  61.9         .286E-01     .166E-05
  62.1         .284E-01     .169E-05
  62.2         .281E-01     .173E-05
  62.4         .279E-01     .176E-05
  62.5         .276E-01     .178E-05
  62.7         .274E-01     .180E-05
  62.8         .272E-01     .179E-05
  63.0         .269E-01     .177E-05
  63.1         .267E-01     .174E-05
  63.3         .265E-01     .170E-05
  63.4         .263E-01     .166E-05
  63.6         .260E-01     .162E-05
  63.8         .258E-01     .159E-05
  63.9         .256E-01     .157E-05
  64.0         .254E-01     .156E-05
  64.2         .252E-01     .156E-05
  64.3         .250E-01     .155E-05
  64.5         .248E-01     .156E-05
  64.6         .246E-01     .156E-05
  64.8         .244E-01     .157E-05
  65.0         .242E-01     .159E-05
  65.1         .240E-01     .161E-05
  65.2         .238E-01     .164E-05
  65.4         .236E-01     .167E-05
  65.5         .234E-01     .170E-05
  65.7         .232E-01     .172E-05
  65.8         .230E-01     .173E-05
  66.0         .228E-01     .174E-05
  66.1         .226E-01     .172E-05
  66.3         .225E-01     .171E-05
  66.5         .223E-01     .168E-05
  66.6         .221E-01     .166E-05
  66.8         .219E-01     .164E-05
  66.9         .217E-01     .163E-05
  67.0         .216E-01     .162E-05
  67.2         .214E-01     .162E-05
  67.3         .212E-01     .162E-05
  67.5         .211E-01     .162E-05
  67.6         .209E-01     .163E-05
  67.8         .207E-01     .163E-05
  68.0         .206E-01     .164E-05
  68.1         .204E-01     .165E-05
  68.2         .203E-01     .167E-05
  68.4         .201E-01     .169E-05
  68.5         .200E-01     .172E-05
  68.7         .198E-01     .175E-05
  68.8         .197E-01     .177E-05
  69.0         .195E-01     .179E-05
  69.1         .194E-01     .179E-05
  69.3         .192E-01     .179E-05
  69.5         .191E-01     .178E-05
  69.6         .189E-01     .177E-05
  69.8         .188E-01     .175E-05
  69.9         .186E-01     .174E-05
  70.0         .185E-01     .173E-05
  70.2         .184E-01     .173E-05
  70.3         .182E-01     .173E-05
  70.5         .181E-01     .174E-05
  70.6         .180E-01     .174E-05
  70.8         .178E-01     .175E-05
  71.0         .177E-01     .175E-05
  71.1         .176E-01     .175E-05
  71.2         .174E-01     .176E-05
  71.4         .173E-01     .176E-05
  71.5         .172E-01     .178E-05
  71.7         .171E-01     .179E-05
  71.8         .169E-01     .181E-05
  72.0         .168E-01     .184E-05
  72.1         .167E-01     .185E-05
  72.3         .166E-01     .186E-05
  72.5         .165E-01     .187E-05
  72.6         .163E-01     .186E-05
  72.8         .162E-01     .185E-05
  72.9         .161E-01     .184E-05
  73.0         .160E-01     .183E-05
  73.2         .159E-01     .182E-05
  73.3         .158E-01     .182E-05
  73.5         .157E-01     .182E-05
  73.6         .156E-01     .182E-05
  73.8         .154E-01     .183E-05
  74.0         .153E-01     .183E-05
  74.1         .152E-01     .183E-05
  74.2         .151E-01     .183E-05
  74.4         .150E-01     .183E-05
  74.5         .149E-01     .182E-05
  74.7         .148E-01     .182E-05
  74.8         .147E-01     .182E-05
  75.0         .146E-01     .183E-05
  75.1         .145E-01     .183E-05
  75.3         .144E-01     .185E-05
  75.5         .143E-01     .186E-05
  75.6         .142E-01     .186E-05
  75.8         .141E-01     .186E-05
  75.9         .140E-01     .185E-05
  76.0         .139E-01     .184E-05
  76.2         .139E-01     .183E-05
  76.3         .138E-01     .182E-05
  76.5         .137E-01     .182E-05
  76.6         .136E-01     .182E-05
  76.8         .135E-01     .182E-05
  77.0         .134E-01     .183E-05
  77.1         .133E-01     .184E-05
  77.2         .132E-01     .185E-05
  77.4         .131E-01     .185E-05
  77.5         .131E-01     .184E-05
  77.7         .130E-01     .183E-05
  77.8         .129E-01     .182E-05
  78.0         .128E-01     .180E-05
  78.1         .127E-01     .179E-05
  78.3         .126E-01     .178E-05
  78.5         .126E-01     .177E-05
  78.6         .125E-01     .177E-05
  78.8         .124E-01     .177E-05
  78.9         .123E-01     .177E-05
  79.0         .122E-01     .177E-05
  79.2         .122E-01     .177E-05
  79.3         .121E-01     .176E-05
  79.5         .120E-01     .176E-05
  79.6         .119E-01     .175E-05
  79.8         .119E-01     .175E-05
  80.0         .118E-01     .176E-05
  80.1         .117E-01     .177E-05
  80.2         .116E-01     .179E-05
  80.4         .116E-01     .181E-05
  80.5         .115E-01     .183E-05
  80.7         .114E-01     .184E-05
  80.8         .114E-01     .184E-05
  81.0         .113E-01     .183E-05
  81.1         .112E-01     .182E-05
  81.3         .111E-01     .180E-05
  81.5         .111E-01     .177E-05
  81.6         .110E-01     .175E-05
  81.8         .109E-01     .172E-05
  81.9         .109E-01     .171E-05
  82.0         .108E-01     .169E-05
  82.2         .108E-01     .169E-05
  82.3         .107E-01     .168E-05
  82.5         .106E-01     .168E-05
  82.6         .106E-01     .168E-05
